"season","week","player_id","player_display_name","team","efficiency","percent_attempts_gte_eight_defenders","avg_time_to_los","expected_rush_yards","rush_yards_over_expected","rush_pct_over_expected","rush_attempts","rush_yards","rush_touchdowns","stat_type","avg_cushion","avg_separation","avg_intended_air_yards","percent_share_of_intended_air_yards","catch_percentage","avg_yac","avg_expected_yac","avg_yac_above_expectation","targets","receptions","yards","rec_touchdowns"
2024,6,"00-0030564","DeAndre Hopkins","TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.236,3.75846821798477,13.1866666666667,32.2780678851175,66.6666666666667,2.165,3.23890733130689,-1.07390733130689,6,4,54,0
2024,9,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.86375,2.52776450974694,8.02555555555556,26.8064575988124,88.8888888888889,3.53625,2.68360652486512,0.852643475134876,9,8,86,2
2024,10,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.438,2.72068535894456,8.418,21.2973738804837,80,5.23,4.6528041058418,0.577195894158207,5,4,56,0
2024,12,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.025,1.68797031376281,9.07666666666667,24.1829484902309,83.3333333333333,0.896,1.65109217452845,-0.755092174528446,6,5,35,1
2024,13,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.52777777777778,2.97279404403329,13.7288888888889,32.8512176964798,44.4444444444444,6.365,8.4036441992655,-2.0386441992655,9,4,90,0
2024,14,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.03111111111111,3.05152462729881,15.1455555555556,58.721406108646,44.4444444444444,3.635,2.18180523669184,1.45319476330816,9,4,32,1
2024,15,"00-0030564","DeAndre Hopkins","KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.035,0.89717393761861,10.98,19.3179485675747,83.3333333333333,1.572,2.02612154750045,-0.454121547500449,6,5,36,0
2024,0,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.23792452830189,2.16339502952486,12.5837037037037,14.664960301103,48.1481481481481,2.36461538461538,2.99659102005933,-0.631975635443949,54,26,259,3
2024,1,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.85142857142857,4.26885519454275,11.1985714285714,32.504042791392,57.1428571428571,1.4225,3.54609023417569,-2.12359023417569,7,4,40,1
2024,3,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",2.616,0.859655470545299,18.2816666666667,23.1345172311975,33.3333333333333,-0.225000000000001,0.975864975054037,-1.20086497505404,6,2,16,0
2024,13,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.65857142857143,0.994954777188032,15.5542857142857,37.640876719906,42.8571428571429,1.25,1.12127653982645,0.128723460173546,7,3,16,1
2024,15,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",9.402,2.81244942537459,11.294,26.9122623075823,60,-0.00666666666666534,0.763361666104835,-0.7700283327715,5,3,34,0
2024,17,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.63375,2.54392793947399,16.11625,50.3672161887647,50,3.4175,3.22489794976972,0.192602050230282,8,4,52,0
2024,18,"00-0031236","Brandin Cooks","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.80333333333333,2.37399315341916,9.16888888888889,30.5121094472176,33.3333333333333,1.90333333333333,3.36873981374257,-1.46540648040924,9,3,15,0
2024,0,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.46135338345865,3.24608586811934,8.61730496453901,30.9799542072707,60.2836879432624,5.77341176470588,4.75107042976744,1.02234133493844,141,85,1063,8
2024,1,"00-0031381","Davante Adams","LV",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.46333333333333,4.39479848406007,10.2483333333333,43.5666713901091,83.3333333333333,4.672,3.59754335988332,1.07445664011668,6,5,59,0
2024,2,"00-0031381","Davante Adams","LV",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.91181818181818,3.02852368696997,11.8566666666667,62.3843556802736,75,1.52333333333333,2.07203147915248,-0.548698145819145,12,9,110,1
2024,3,"00-0031381","Davante Adams","LV",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.11,2.28697905193515,7.92333333333333,23.1210686725893,44.4444444444444,1.8175,1.36642104563035,0.451078954369654,9,4,40,0
2024,7,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.87,3.70018320621368,6.00333333333333,26.0072202166065,33.3333333333333,4.53,2.43181654360145,2.09818345639855,9,3,30,0
2024,8,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.33666666666667,2.67995576794792,8.08333333333333,19.144988749852,66.6666666666667,4.1525,2.56851665335665,1.58398334664335,6,4,54,0
2024,9,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.10727272727273,2.73328429539443,8.93181818181818,52.7913599484176,63.6363636363636,5.98142857142857,4.58588620703946,1.39554236438911,11,7,91,1
2024,10,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.79230769230769,3.09152434085206,7.19769230769231,44.8690898628561,46.1538461538462,2.655,3.20404937402448,-0.549049374024482,13,6,31,0
2024,11,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.72142857142857,3.3419436788261,2.73857142857143,15.8560794044665,85.7142857142857,9.32666666666667,5.44773771126856,3.87892895539811,7,6,72,0
2024,13,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.45090909090909,2.41619353256234,12.5658333333333,47.25033685332,41.6666666666667,4.408,4.71992185287691,-0.311921852876904,12,5,66,1
2024,14,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.947,3.9261890151712,6.77727272727273,29.7890194198034,81.8181818181818,6.08333333333333,6.13323787855047,-0.0499045452171316,11,9,109,1
2024,15,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.28454545454546,3.76711922163175,11.5908333333333,43.1983353003292,75,13.7066666666667,10.989110460333,2.71755620633365,12,9,198,2
2024,16,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.40166666666667,3.19640995425617,7.87769230769231,46.2870056497175,53.8461538461538,5.76285714285714,5.6660961989593,0.0967609438978476,13,7,68,1
2024,17,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.10571428571429,3.8306935574176,3.4875,17.5339366515837,62.5,6.326,4.82558656105469,1.50041343894532,8,5,47,0
2024,18,"00-0031381","Davante Adams","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.28818181818182,3.48221481764317,10.975,59.2415995681706,50,5.05333333333333,3.11108491972209,1.94224841361124,12,6,88,1
2024,0,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.55844036697248,2.49141727361187,11.8744545454545,34.1031980804729,67.2727272727273,3.39594594594595,2.62945058888546,0.766495357060485,110,74,1004,11
2024,1,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.38333333333333,2.25765168821946,13.3116666666667,53.4819874112763,83.3333333333333,1.614,2.11646861170672,-0.502468611706716,6,5,61,2
2024,2,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.11833333333333,2.65885063596224,7.68166666666667,30.7944143782989,50,6.10666666666667,4.84547279304608,1.26119387362059,6,3,42,0
2024,4,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.80928571428571,2.86524404396822,10.9264285714286,49.6655844155844,57.1428571428571,4.33125,3.81635513481916,0.514894865180838,14,8,94,1
2024,5,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.05857142857143,3.37489368109264,10.1071428571429,52.7630695801328,71.4285714285714,0.876,1.27323624038988,-0.397236240389883,7,5,62,2
2024,6,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.63,1.47362735635187,14.0333333333333,42.6134925856572,33.3333333333333,6.995,5.03418253228551,1.96081746771448,6,2,34,0
2024,12,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.51166666666667,1.65523867923966,10.8416666666667,33.9013967062747,83.3333333333333,2.564,1.71087958418506,0.853120415814943,6,5,68,0
2024,13,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.085,2.60543921541455,11.5441666666667,63.3251051380508,66.6666666666667,3.5425,3.61503089813718,-0.0725308981371775,12,8,118,1
2024,14,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",9.88,1.68626527041082,13.358,29.8997224460561,80,4.3725,1.68707511778372,2.68542488221628,5,4,69,0
2024,15,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.33727272727273,2.6792433593149,11.5627272727273,58.0061111871209,81.8181818181818,7.06111111111111,3.19564093796036,3.86547017315075,11,9,159,2
2024,16,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.875,1.93757005244288,16.8475,32.9277826639304,62.5,1.99,2.29764918167473,-0.307649181674724,8,5,69,0
2024,17,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.08,2.81366147999462,11.3222222222222,37.2795785468647,88.8888888888889,2.84875,2.29113977957078,0.557610220429217,9,8,97,2
2024,18,"00-0031408","Mike Evans","TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.62071428571429,2.43154431575598,10.0807142857143,55.0901709735342,64.2857142857143,1.65555555555556,1.93206374220631,-0.276508186650754,14,9,89,0
2024,0,"00-0031544","Amari Cooper","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.03047619047619,2.60377891907103,12.7790588235294,26.6788817770529,51.764705882353,2.92386363636364,3.3558318245029,-0.431968188139266,85,44,547,4
2024,1,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.76888888888889,2.6250042091372,19.4577777777778,46.5187939965467,22.2222222222222,2.395,1.78281908961716,0.61218091038284,9,2,16,0
2024,2,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.17625,2.73367729153395,8.39875,32.2548125390044,37.5,0.94,3.35464532321779,-2.41464532321779,8,3,11,0
2024,3,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.2975,2.63318746591802,10.0508333333333,48.1438607695992,58.3333333333333,2.16142857142857,1.64732864828287,0.514099923145702,12,7,86,2
2024,4,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.22625,3.15791725535125,10.88125,49.5164960182025,50,2.825,5.77591788639256,-2.95091788639256,8,4,35,0
2024,5,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.61,2.16955801283976,16.626,65.3255274841853,40,5.6325,4.30096512325099,1.33153487674901,10,4,60,0
2024,6,"00-0031544","Amari Cooper","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.43,3.52216907229797,5.995,28.6430960344004,66.6666666666667,3.8425,4.0612278501444,-0.218727850144404,6,4,42,0
2024,7,"00-0031544","Amari Cooper","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.528,1.89130190070195,12.778,22.2040731215681,80,3.85,3.8874786514906,-0.0374786514905949,5,4,66,1
2024,14,"00-0031544","Amari Cooper","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.49642857142857,2.83649207588777,15.755,52.4841764621901,42.8571428571429,2.895,3.21131285971323,-0.316312859713225,14,6,95,0
2024,8,"00-0031549","Nelson Agholor","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.088,2.50222249006577,12.734,16.6335754219134,60,0.829999999999998,1.8982968671642,-1.0682968671642,5,3,36,1
2024,0,"00-0031588","Stefon Diggs","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.93322033898305,3.02188381050973,8.71640625,12.3486168265261,73.4375,4.06468085106383,3.90655449247993,0.158126358583895,64,47,496,3
2024,1,"00-0031588","Stefon Diggs","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.69,3.64563989492813,1.58666666666667,3.79434037465126,100,4.15,3.93256228733204,0.217437712667962,6,6,33,2
